-4.745482,-0.213589
-4.671210,-0.368315
-2.712262,-0.594735
-2.725532,-0.602030
-6.167497,1.174791
-2.613137,-0.622943
-4.640415,-0.337073
-4.793103,2.040745
-3.189856,2.619546
-2.714055,-0.651569
-2.948336,0.002725
-5.701418,3.795553
-3.369012,4.092058
-3.029350,2.680641
-3.160383,2.605798
-3.877964,0.493362
-4.394992,-1.550978
-3.423755,3.329162
-2.969278,2.006127
-4.707886,-0.166716
-4.358751,-1.601255
-4.726651,-0.162658
-7.819692,3.173531
-6.481141,2.940199
-6.968881,1.027611
-2.195355,3.200305
-1.462831,3.227540
-4.160880,1.797646
-3.253563,3.269631
-2.993090,2.640524
-2.665329,0.463371
-7.224065,1.865379
-4.012038,3.301222
-3.252149,0.466413
-7.389191,2.706583
-7.070640,2.879315
-2.608636,1.300383
-3.128191,0.596731
-3.236978,-0.578429
-3.385804,1.675233
-3.311965,3.339492
-4.219486,5.367039
-2.894241,-0.637564
-5.167253,1.060746
-4.510002,0.403310
-4.394681,-1.524916
-6.876026,2.684416
-3.017632,2.313269
-5.284770,3.463109
-6.108513,1.159646
-6.348550,2.239943
-3.300209,2.228873
-4.860313,3.151111
-3.478252,1.277047
-6.547455,1.623738
-3.077895,1.902201
-3.102836,0.330237
-6.601507,2.037169
-6.208245,1.958388
-5.823468,3.903487
-7.168503,1.708750
-2.700325,0.234072
-1.362636,2.986013
-6.209088,0.767687
-4.230010,2.018449
-4.059176,2.892957
-3.488806,1.372746
-5.926972,1.992234
-3.238726,2.357189
-7.197336,3.676664
-7.306187,2.647759
-5.060649,2.720107
-4.118600,5.211610
-4.350789,2.639004
-6.447886,3.404050
-5.233820,2.456293
-1.362574,3.161093
-6.768231,2.356464
-3.020038,0.868419
-6.040131,3.325489
-5.726593,1.154111
-3.513315,2.060310
-3.275578,1.437640
-5.760748,4.482778
-1.359707,3.050176
-3.930670,2.036566
-3.489674,2.416056
-7.349376,1.848992
-4.852406,1.608478
-4.485183,-1.467936
-7.693213,2.475904
-2.771603,-0.696541
-6.250996,2.040251
-6.232789,2.997863
-5.506073,0.767747
-6.035202,4.805509
-6.746046,0.984788
-5.272963,0.949093
-2.502281,2.990768
-3.012551,1.570316
-7.771028,3.160700
-5.354196,3.806228
-2.727764,0.828075
-5.978375,0.920946
-4.377332,1.424730
-6.375706,4.804532
-6.094340,3.414329
-2.385848,0.965969
-4.965977,2.619944
-4.832501,2.985946
-4.812762,2.117723
-3.377267,2.649426
-4.577011,1.691510
-5.649817,3.615371
-2.617132,3.820418
-4.759975,-0.184718
-1.643976,2.863657
-5.094452,1.027484
-5.511908,2.700456
-3.520359,4.499296
-7.656825,3.166481
-3.749324,2.222827
-4.796600,3.261788
-4.458834,2.586546
-5.036127,5.113015
-5.119452,2.796917
-4.045726,-0.023500
-2.888474,3.751867
-1.449013,2.974899
-7.687402,2.511420
-5.424970,1.526682
-5.809519,0.908849
-3.695424,1.929509
-3.056972,0.891407
-3.194365,1.656326
-3.305334,4.154617
-4.481004,2.113758
-1.670231,2.861489
-2.305784,0.997377
-5.283769,1.629277
-3.519439,4.314456
-2.703080,1.089071
-3.738470,2.541071
-2.557243,1.379440
-4.467241,1.724383
-5.581382,4.470032
-5.788344,4.702129
-7.039546,3.125886
-3.302971,2.464319
-6.978539,1.062372
-7.867917,2.982695
-5.269279,3.696281
-6.273827,4.743530
-5.750719,4.418060
-2.357227,0.942258
-6.945672,3.511863
-5.784361,3.268154
-6.254133,1.317743
-3.391502,1.317598
-5.561413,1.560405
-7.301208,2.721584
-3.606889,4.546491
-4.558771,0.575919
-4.413341,2.540663
-6.672867,3.518725
-7.211827,1.789055
-7.992448,3.019047
-6.223153,2.074792
-7.425716,1.577260
-2.957138,2.030887
-4.384181,1.573864
-2.810363,0.485526
-6.599203,1.275101
-4.311852,5.195961
-7.415411,1.594130
-2.775874,1.419407
-2.867115,2.160103
-4.276507,1.988597
-3.970315,3.418962
-4.984346,1.328194
-3.609203,4.002259
-7.985836,3.050538
-7.750075,2.933878
-5.187414,1.020648
-6.539958,3.517169
-1.701680,3.103000
-2.710892,1.531465
-3.701051,3.268792
-5.830994,3.709792
-7.556164,3.073945
-7.248338,1.779750
-2.877219,0.199341
-4.393612,3.073631
-4.684823,1.607481
-2.857414,1.444494
-6.964578,1.104672
-6.076682,3.725948
-4.366368,5.194121
-7.338778,3.392156
-4.058982,5.119409
-3.616680,0.815175
-7.586360,2.923116
-5.472476,0.732129
-5.377003,5.101406
-4.530938,5.072852
-7.657960,2.850415
-5.559176,1.268427
-3.754349,4.537655
-7.387034,1.790865
-2.952972,1.123003
-3.158342,2.574782
-5.026859,3.820578
-3.033869,0.622770
-2.480648,2.991943
-5.795063,3.770921
-5.385356,1.599270
-3.581977,3.913062
-3.749362,4.394344
-7.643576,2.604885
-4.254388,0.338567
-3.364796,1.385674
-7.265452,2.062622
-3.681922,0.197121
-6.141151,3.341457
-4.081987,-0.266408
-3.420380,4.116998
-6.556077,2.594886
-5.966865,2.889018
-6.214482,1.123754
-6.527109,1.673269
-6.808711,2.954737
-3.921687,1.170278
-3.684096,1.765306
-4.011833,5.201097
-3.378169,4.255948
-4.437070,5.309112
-2.443247,0.896846
-5.137100,5.146422
-4.229168,3.676673
-6.329512,4.748536
-4.821110,3.943945
-5.599456,2.730628
-5.781462,1.494443
-3.041895,2.381579
-4.310415,3.876748
-3.558617,0.236767
-6.862075,1.649493
-2.826344,0.332792
-5.349904,0.425520
-3.754816,3.183367
-4.400314,0.511168
-5.112987,2.267612
-5.886689,1.023080
-7.133529,1.465821
-6.492567,4.904200
-6.158762,1.243149
-4.952758,4.971803
-5.015493,2.831633
-3.393537,-0.545932
-7.363358,2.808478
-5.017286,4.804033
-5.245450,4.335335
-4.033272,2.407846
-4.267450,2.906791
-6.944372,2.157272
-6.438339,1.702797
-3.756672,2.745564
-3.198871,0.615105
-4.299479,2.686095
-3.232196,2.421701
-2.942655,2.015176
-5.127057,4.580141
-4.321326,-1.348871
-4.102644,-0.298261
-3.736983,4.331113
-1.857442,1.017198
-3.210480,-0.586936
-3.052038,1.490754
-3.727801,2.492865
-3.777842,3.464166
-4.423998,5.288958
-4.489800,4.463936
-3.977530,0.785833
-6.214763,1.260440
-3.746558,1.312966
-4.653202,3.097887
-7.089026,1.836484
-7.078970,3.422140
-7.448430,2.175857
-5.746029,2.234609
-4.271350,2.668828
-4.092835,4.571850
-2.643533,1.372640
-5.727439,3.122334
-6.451289,4.833333
-6.602395,2.702443
-2.415259,1.378781
-5.886742,1.887862
-5.321536,1.590208
-2.950677,3.645336
-4.767834,2.236623
-3.109291,1.074872
-6.970020,1.882746
-6.129166,1.348302
-4.727518,1.572116
-3.537299,0.931525
-2.869067,2.681911
-4.551076,3.039366
-2.011158,1.122902
-3.791558,1.981682
-5.694290,2.886506
-3.223535,2.119794
-2.380406,0.967650
-6.555375,3.493223
-4.636054,4.418530
-5.975219,0.942878
-5.246794,3.479899
-5.772008,2.862314
-3.374920,0.420714
-3.042921,2.662540
-6.695531,2.139591
-1.820727,0.974437
-6.932071,3.143554
-5.050497,3.263860
-6.449940,1.656543
-6.692931,1.738456
-4.385374,4.774565
-4.587583,2.654235
-2.392505,1.126483
-7.345598,2.549709
-1.826492,3.111589
-4.626846,0.803776
-4.328885,2.220401
-3.497716,4.529570
-5.563200,2.629003
-4.151639,3.618043
-4.696763,-0.252157
-6.812315,3.512054
-2.357419,0.988626
-4.708936,2.032876
-4.918326,4.592184
-4.392929,0.407741
-2.681334,-0.699400
-3.151793,1.891727
-2.297256,3.073964
-4.231248,5.128569
-3.713660,0.435108
-4.494324,5.335043
-4.147443,-0.099738
-4.479537,3.444324
-3.205011,0.754374
-6.589112,3.688199
-7.158768,2.933771
-4.354067,1.088835
-4.558753,3.937429
-1.294307,2.914439
-5.278060,1.436598
-3.859093,2.685507
-4.974338,2.066775
-4.814317,2.761011
-4.912763,3.339500
-5.368224,2.522832
-6.932477,3.900992
-7.276492,2.839307
-4.908041,2.148019
-6.922341,1.082452
-2.892151,1.182688
-5.161645,4.059196
-6.880273,4.088244
-6.159398,3.470924
-3.764500,2.836910
-4.549446,4.508865
-5.120667,1.722558
-5.705540,1.547280
-4.158937,0.481749
-6.301448,4.684906
-5.230686,1.408862
-6.511376,2.349716
-1.896131,2.735189
-5.342216,4.621450
-6.963156,3.341402
-3.945394,-0.289739
-6.422083,1.887244
-5.396930,2.006896
-4.547054,4.657785
-5.199390,0.862207
-4.510808,1.774133
-4.211005,4.974511
-4.030091,-0.389049
-6.536747,1.052766
-4.439902,4.993248
-5.649733,3.273422
-4.707338,0.966239
-4.532829,2.042458
-3.079759,1.337087
-4.722436,3.943770
-4.847441,-0.186713
-2.444984,3.665356
-6.960469,2.821702
-4.736626,3.388756
-5.299296,1.407995
-2.322030,3.108761
-6.612274,1.773562
-6.481664,4.859560
-5.695228,4.831497
-4.828475,-0.149509
-1.299201,3.024432
-7.897176,3.026740
-4.170682,3.137826
-5.267862,4.583003
-7.355400,2.269219
-6.683746,1.322985
-4.284192,4.049905
-4.729781,3.390193
-2.304808,2.383776
-3.775730,4.637746
-4.749233,3.551684
-4.268145,2.269640
-4.823098,2.030830
-5.141973,2.731568
-4.827085,1.352403
-3.485328,0.901806
-6.647670,2.857549
-6.896648,1.943877
-6.969199,3.156008
-2.843704,-0.465197
-4.611578,3.976031
-5.587524,1.499187
-6.006856,1.639571
-6.913014,1.880177
-4.326358,0.937146
-6.109698,1.574132
-4.351660,3.183017
-4.909435,3.562280
-6.140451,0.814201
-4.784767,3.730550
-2.551468,1.406822
-3.654976,4.329016
-4.512741,2.308446
-3.843917,4.500317
-4.973872,1.871212
-3.412858,0.470784
-2.499846,1.527837
-3.685810,2.228690
-3.654485,3.264685
-5.599627,2.628861
-2.779315,1.073579
-6.092781,1.462024
-5.271013,1.327627
-3.088871,1.932064
-3.152957,-0.539576
-1.107434,3.222887
-4.583573,3.265107
-6.256544,3.151810
-4.976737,2.639679
-5.929494,1.653851
-3.206190,0.649749
-5.270967,3.146827
-3.093382,3.700743
-6.457154,3.642408
-1.469187,3.300167
-6.421279,2.834555
-4.553582,1.561926
-5.170709,5.150994
-4.958614,1.789218
-6.824317,1.611337
-6.141101,2.965869
-6.400319,3.234404
-4.782094,0.968286
-3.600076,4.566632
-4.766101,0.875202
-3.287959,3.587831
-4.403014,2.657433
-4.240826,3.480017
-4.280980,3.477368
-5.393082,3.034727
-5.402312,2.899363
-6.282615,3.560168
-3.755718,0.220566
-5.710239,2.249298
-7.035882,1.459791
-2.895785,3.003287
-5.380030,2.684827
-3.058452,0.266508
-4.467694,1.513858
-6.245582,4.719809
-3.914162,3.874775
-1.843496,3.096162
-5.559903,1.606699
-4.437863,0.666531
-4.640160,3.813535
-5.224679,2.648646
-6.239852,4.824420
-6.160011,1.947374
-6.709897,2.935994
-3.671807,4.520031
-7.217885,2.176750
-4.928704,3.195328
-3.312098,2.656996
-5.063060,5.259323
-4.641810,4.583222
-6.247693,3.040574
-6.613613,2.111664
-4.632414,4.137213
-4.258996,4.249204
-5.496089,5.089909
-5.696351,1.560767
-4.488424,4.244938
-3.463886,3.243389
-4.109303,3.106423
-3.939291,1.725402
-6.777118,2.226785
-4.304660,0.229205
-1.593166,3.224104
-3.794021,0.561899
-5.335436,1.459632
-6.912357,3.336708
-4.809016,3.535933
-4.676785,1.975573
-4.986810,2.063151
-2.629579,3.788176
-6.711352,3.358359
-6.083158,4.506814
-2.818674,3.047405
-4.592995,4.562953
-6.832313,1.765960
-6.129601,3.267340
-5.911631,3.085923
-4.893723,4.567440
-1.993669,1.107596
-4.302229,2.179205
-6.894509,1.080726
-4.043750,5.112122
-2.820604,1.006661
-2.977592,1.809603
-5.977201,2.867555
-2.579716,2.957945
-4.069449,3.749815
-3.658202,2.403526
-5.988422,1.650016
-2.738172,3.711697
-5.657825,2.961016
-7.127951,2.354144
-3.009244,2.066963
-5.658369,3.931498
-6.322935,1.834641
-3.958572,3.750429
-2.423936,0.999986
-5.132628,2.153133
-5.328907,4.223186
-4.745504,3.412271
-3.975034,5.091124
-7.435980,2.943104
-4.726667,1.095628
-3.975669,0.820236
-5.354727,1.472420
-5.478001,2.634022
-7.255241,2.766484
-6.242890,2.193770
-4.156816,4.850475
-3.012129,2.462073
-4.268579,1.275970
-2.512176,-0.583886
-4.621614,4.394032
-5.874854,2.541521
-4.138546,0.263733
-6.311846,3.183967
-4.557511,4.715489
-4.150230,2.941601
-6.131740,2.394415
-4.822936,1.413456
-3.043171,-0.611128
-5.030493,2.128129
-6.037621,4.789827
-5.913290,3.416242
-4.453829,0.892542
-6.854690,3.200974
-4.157287,4.345991
-5.448385,1.717488
-4.115171,4.456415
-6.858166,2.067100
-3.496603,2.850912
-6.284824,4.734189
-4.080823,3.017428
-5.276663,4.372441
-2.513314,1.486611
-1.842463,0.956609
-5.536707,3.136802
-7.232692,2.097604
-5.175710,1.787543
-4.001886,4.384079
-3.095804,3.591276
-4.647781,0.415283
-5.060137,2.798262
-6.314347,4.699292
-6.244218,4.265902
-2.955785,1.798779
-2.440080,0.425453
-5.949193,1.955220
-1.515877,3.270235
-6.984539,2.368994
-4.248067,0.122591
-2.667423,3.023031
-2.614753,1.570422
-6.434724,4.869712
-4.234093,2.430658
-5.808622,2.221580
-5.058653,4.957488
-6.063464,3.210583
-5.858007,1.899324
-5.021529,4.441133
-6.652183,2.813202
-1.812069,1.007463
-2.678382,0.281415
-2.837149,1.106978
-2.636448,0.539850
-3.384433,-0.503692
-4.854887,2.572816
-6.781125,3.259831
-4.844099,1.425188
-4.370816,-1.513633
-4.587029,2.410417
-4.077007,3.525852
-5.344337,2.013669
-4.328976,5.282900
-3.421139,0.594792
-4.730947,4.691379
-4.372297,3.283776
-3.635114,4.091105
-3.663333,2.279387
-5.908357,4.743478
-3.110504,3.181518
-3.762311,2.629792
-3.821374,2.904684
-7.450853,3.314377
-1.535121,2.922108
-4.400516,2.996298
-5.535780,2.162598
-5.802011,1.809103
-3.860269,3.784795
-4.500078,-1.472821
-4.474370,3.701586
-6.276864,4.855454
-4.526619,-1.449694
-4.713450,4.086610
-4.977475,3.110691
-6.547792,0.974010
-4.915620,1.146891
-4.982563,4.313675
-1.931297,1.075465
-2.693051,0.862183
-5.521314,1.034639
-6.857226,2.670271
-6.317208,2.914737
-4.145629,2.667518
-2.613119,2.936789
-6.783340,4.102748
-5.612076,1.940132
-3.385830,0.935640
-6.239015,4.499434
-4.247700,4.130484
-5.318638,2.096644
-4.469880,4.464136
-3.781338,1.030748
-7.144097,2.006789
-4.110470,1.649432
-5.310806,4.729760
-6.112567,2.593152
-2.950768,2.346925
-3.444871,0.801914
-3.515172,0.939267
-6.197946,1.715302
-4.112648,3.482179
-3.714703,3.620202
-4.932410,0.957377
-6.291891,2.453356
-6.143391,3.648983
-7.213660,2.976425
-3.887393,1.666425
-6.237778,4.587740
-5.081988,0.572295
-7.644569,3.086966
-7.249400,3.121104
-5.645831,3.883185
-4.407633,1.024020
-4.498916,1.773459
-3.411559,4.421262
-4.849379,2.422121
-2.664791,3.770985
-3.074308,0.509028
-5.264416,1.861152
-4.748271,5.169689
-7.502572,3.124799
-6.312064,1.985125
-3.521385,0.492232
-4.739717,4.571690
-3.518769,2.185635
-5.909632,1.078363
-4.201956,4.975091
-6.139255,2.925938
-3.478925,2.906857
-5.277156,3.875215
-4.743977,4.488057
-5.597470,2.481817
-5.343328,2.778548
-6.727742,2.098950
-4.323611,3.140654
-5.109746,1.715219
-4.196816,0.204219
-6.417985,2.631305
-2.704972,0.946883
-5.695895,1.892822
-2.688898,-0.617332
-4.514551,-1.453175
-4.249886,3.365148
-4.748770,3.663142
-5.864811,3.321197
-5.671603,4.474665
-3.118769,2.879637
-4.221726,3.402856
-2.951432,1.128125
-5.222985,1.629275
-7.204195,3.176165
-4.298637,1.475810
-5.236601,1.568828
-4.703770,4.547716
-4.674551,2.458522
-3.739459,0.572167
-6.324572,1.332080
-4.326057,0.986450
-5.455440,2.398262
-7.496260,2.410865
-5.365438,3.629812
-5.281509,3.348551
-5.627194,1.768723
-4.736386,1.164677
-4.444357,0.644107
-4.563451,3.977290
-4.145347,2.633104
-6.548004,2.129110
-2.974586,0.976506
-3.910183,1.917711
-6.230919,2.800344
-4.642120,2.705704
-5.069625,3.056672
-4.108565,2.392251
-4.934157,2.356512
-3.684871,4.567461
-1.308588,2.921060
-4.350571,3.976320
-4.027422,0.098574
-3.857680,4.150370
-3.965117,2.618629
-4.154957,1.855814
-4.638614,0.906108
-4.849028,-0.133200
-5.182415,3.125046
-2.689663,1.259016
-5.989816,2.383581
-4.123419,2.917659
-4.885626,4.037223
-4.253745,4.417713
-6.333894,2.270241
-4.152254,4.340401
-3.519512,4.483673
-4.166973,1.104336
-4.858412,1.488095
-4.690489,4.603764
-6.848571,2.256667
-5.034496,1.456964
-2.129789,3.334871
-4.094199,0.469474
-4.678356,1.571550
-5.599663,4.820796
-6.122469,1.655834
-5.183036,2.071767
-6.150768,2.430378
-5.076705,3.706061
-5.621197,2.050111
-4.416940,4.884935
-4.999829,1.610559
-7.235314,3.072121
-4.763983,1.747119
-6.633556,2.410359
-4.389095,0.499346
-6.614552,3.602515
-3.379847,3.413574
-6.063901,2.716539
-2.886258,0.957481
-6.988665,2.705846
-5.583707,1.848959
-6.393835,1.445345
-2.510048,1.329219
-4.470338,4.929682
-3.082542,1.749900
-3.760662,0.810421
-6.225421,4.296277
-5.930998,2.272692
-4.759303,2.672978
-3.660926,4.601126
-4.687912,3.264300
-6.069477,2.574672
-4.457272,3.679157
-4.861737,3.796633
-5.513713,2.671836
-4.903772,2.351105
-5.499693,2.248489
-5.162856,3.752061
-4.855103,2.463790
-6.042998,2.458579
-6.458874,2.027842
-6.545975,3.139877
-4.928148,3.187544
-4.373090,2.721353
-5.280580,1.614370
-5.174586,3.029252
-6.557378,2.238107
-7.066921,2.966451
-3.121426,2.614767
-4.646219,3.539947
-1.088643,3.229934
-4.478520,2.827120
-5.536777,1.110484
-4.579878,3.800896
-6.859447,4.012473
-3.915918,1.327309
-3.951764,-0.255659
-4.910039,0.899365
-4.463479,3.777437
-2.622469,1.917321
-6.962722,3.067707
-4.394020,-1.547858
-5.399855,2.013072
-3.523939,1.283101
-6.562291,3.129454
-6.797575,1.098647
-3.109384,0.637263
-3.468066,2.490201
-5.870325,2.233113
-5.851225,3.062986
-4.616403,2.177526
-4.627912,0.473149
-4.646578,2.894937
-6.438574,2.560142
-4.499306,4.362609
-3.789740,4.220629
-4.533969,4.330339
-5.887504,3.608357
-3.625708,4.025012
-6.735659,3.584004
-1.519841,3.302448
-5.778839,1.742815
-4.515943,1.460498
-2.737825,-0.606536
-5.381998,3.832617
-3.527814,1.431730
-3.213523,2.731211
-4.387578,3.661355
-6.394546,1.050851
-3.999077,2.543257
-5.214120,1.949156
-4.608081,3.580134
-5.529091,1.740419
-2.616207,2.023299
-3.996429,3.768472
-6.618955,3.257074
-5.682292,2.757924
-4.594326,4.650678
-6.169000,1.738604
-5.592984,4.060942
-2.581134,-0.634291
-4.296588,1.439891
-2.855618,0.907248
-4.574936,4.552333
-6.184556,3.005186
-4.367900,2.767034
-4.514556,2.391587
-4.690343,4.373473
-5.768272,2.029634
-6.915134,2.808829
-1.079613,3.243566
-4.930724,5.255239
-3.968919,1.928889
-3.994419,5.172432
-2.384631,-0.332519
-4.381166,0.759691
-5.784079,2.706703
-6.977047,1.093792
-1.795282,1.139572
-6.205778,1.959160
-6.353180,2.311404
-7.216358,2.735166
-6.161641,1.838798
-4.846362,2.260047
-3.386152,0.619806
-3.744675,3.182484
-4.537284,1.284910
-5.389902,3.609224
-4.606605,4.572068
-6.162450,2.037929
-5.373002,3.645993
-5.059455,3.052794
-5.541262,2.458555
-4.405585,3.787759
-7.064990,3.247823
-2.685831,0.275551
-4.684247,0.336510
-3.488539,4.202575
-6.623902,2.365879
-5.240958,3.018207
-5.340481,0.416489
-4.064612,3.543985
-4.792059,2.541387
-2.459328,-0.516558
-3.896135,0.647656
-4.173011,3.567873
-5.839053,4.487855
-5.504570,1.914037
-5.258145,4.588077
-4.855322,3.867809
-5.977947,2.708298
-4.645263,0.629277
-4.705399,2.351839
-5.947947,1.288570
-1.293066,2.957310
-5.271423,1.534773
-4.719071,4.525532
-3.966499,1.990876
-4.279607,3.347105
-3.324680,-0.515165
-6.909634,3.256996
-4.914893,3.110518
-5.704713,4.818461
-5.434867,1.540588
-5.293128,3.097725
-6.760895,3.344020
-6.683271,3.228238
-4.997412,1.905093
-5.159602,1.942658
-2.566542,-0.602270
-5.672313,3.832401
-6.831607,2.711040
-5.447546,1.833920
-5.958807,3.156420
-4.643588,-0.187484
-5.729544,4.128499
-4.111024,2.330359
-7.311466,2.313170
-6.127809,2.144895
-5.784683,3.572971
-5.633253,2.939638
-3.100574,1.937885
-7.414567,2.986736
-2.712742,-0.540819
-6.352460,4.756975
-4.888172,0.942600
-4.751451,3.142167
-4.743357,1.516764
-3.330480,2.902807
-4.350755,2.544946
-6.537034,2.360362
-3.518633,1.461189
-4.722247,0.785758
-5.528686,3.377287
-4.901179,1.969637
-6.406579,2.877909
-4.350829,4.264462
-4.238472,0.529936
-3.020801,2.313004
-3.574993,1.779712
-3.455287,3.320875
-4.928730,0.831859
-2.381740,3.550515
-3.870345,1.199904
-5.479172,1.832810
-5.255698,3.375308
-5.273272,2.335663
-6.251141,2.664938
-4.407645,1.663132
-4.063703,4.661215
-4.200571,4.480455
-4.474658,3.867810
-5.387951,2.412601
-4.153879,4.773848
-4.870783,3.637882
-4.406885,3.018157
-6.121720,3.461999
-5.090951,1.466802
-3.789410,1.722621
-6.576529,1.000031
-5.336543,2.046744
-5.999050,2.582642
-1.812401,0.976319
-4.759740,2.713267
-3.434498,0.951603
-4.020420,4.035212
-6.695405,2.533487
-1.494801,3.234672
-5.038777,1.124246
-4.931001,5.030740
